amount,status_code,error_count,request_count,response_time_ms,transactions_last_1min,avg_amount_last_5min,failure_rate,hour_of_day,is_anomaly
23791.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2799.0,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
31923.71,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
716.65,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1305.73,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
11319.73,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
56654.24,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1055145.35,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
156471.06,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
5552577.51,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
5645552.72,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
136929.41,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
32826.3,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
34416.03,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2215594.36,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3357.08,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2524.42,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1840.77,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1211.24,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1781.09,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1203149.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2491655.89,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
79454.02,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1939.84,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2666676.34,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
26733.48,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
137201.82,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
26257.88,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1467635.68,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
27369.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
862396.04,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1257.34,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24775.71,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1685661.44,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
139086.31,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1598.2,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24245.7,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
50527.8,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1906.12,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
89986.84,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
36163.62,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
19002.48,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
56282.7,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
29329.23,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2309.37,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2533.53,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
5278134.05,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
32210.3,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
679.36,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
152088.07,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2512.64,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2315715.71,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
31787.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2327.45,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
51689.95,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
21317.27,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2396593.8,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
6326339.53,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
775.36,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3300622.09,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
22999.3,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
807531.97,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1438694.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
7759.99,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1295.61,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
53520.71,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24411.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
11176.27,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
874028.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2927188.3,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
3068.5,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
5155.15,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1267066.96,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
132705.23,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
26234.01,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
156476.22,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2598577.16,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
11996.07,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
52820.05,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
30089.17,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
15422.65,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
11938.8,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
8903.44,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2599.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
153362.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
33457.99,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
172579.81,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
10119.93,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
54917.52,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
146626.2,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
685318.73,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
159432.58,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1882.29,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1092413.65,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
32592.77,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
77690.93,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1432.77,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
56655.91,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
703.85,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
140243.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
7715.21,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
6647653.83,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
3003.86,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28420.43,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
21898.88,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
161569.47,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1382.53,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1607536.71,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
135055.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1136375.63,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
731274.9,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
727354.41,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2458.44,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
6196.73,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
20584.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1848220.4,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
8096.58,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
19883.63,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
8786.33,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
137928.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1383.5,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28159.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
148618.51,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1353463.75,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
21711.79,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
4010.06,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2790.87,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
157427.69,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
32001.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
828948.42,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
138352.4,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
12947.22,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
48213.12,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1547.11,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
14992.36,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
147069.49,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
684871.45,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
6373.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24630.69,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2577.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
31014.16,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
55335.48,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
145593.46,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
965013.45,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
946.87,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
4541000.93,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
20515.38,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2171.61,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
146773.8,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1407.75,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24869.52,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
13505.54,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2693272.19,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
51941.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
32756.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1113094.31,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1285271.4,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
129005.41,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1235744.24,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
20596.87,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2043549.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2911542.58,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
42647.7,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
793874.7,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
5321.69,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
166159.64,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1155233.43,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
53031.79,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1867.05,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2785612.84,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1455.1,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
143941.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
14667.98,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
132145.49,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
35492.54,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
53339.89,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
14241.01,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
35692.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1363.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3260.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1556.46,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
16360.5,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
31759.09,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
789516.74,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
30807.72,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
147072.18,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
29380.73,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
46397.16,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1681505.15,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
31115.8,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
13307.88,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
166479.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
54884.42,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2728.04,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1616379.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
6421040.99,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
135511.91,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
841283.18,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2635.34,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22104.97,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3152.97,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
54204.64,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2600.09,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
9743.73,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
6737206.68,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
690855.3,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
76815.94,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
799573.69,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
57832.03,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
15107.85,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
25458.58,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
10500.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1221603.27,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
6750.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2508.31,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
31188.08,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
23824.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
48366.2,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
7187.25,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
136046.78,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
28593.24,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3336667.08,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
46082.48,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2684933.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
778819.22,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
53763.54,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1783.14,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1700283.7,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2063.98,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
50106.5,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2360609.16,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
16534.51,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
9560.97,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1161.16,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
18028.4,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1358849.44,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
8261.34,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1244744.11,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2442301.77,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
12318.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1428970.26,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1965425.36,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1318531.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1973.82,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
696.82,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3269.33,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
127956.33,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2219.33,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28863.04,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1991.58,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
13244.21,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2441914.76,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
26942.72,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1702259.93,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1925941.51,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2325.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28738.31,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3856.21,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
52018.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
153615.95,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1919.64,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2772.76,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
34543.79,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1833969.78,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2390.31,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
962250.29,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
811226.71,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2263.09,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
821455.23,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2495817.77,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
51682.19,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
15212.97,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2067087.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
19298.0,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1966.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
741009.01,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
68775.68,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
4231.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
37360.58,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
9852.58,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
9341.19,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2503078.7,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
23663.67,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1384058.75,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2246057.23,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
854714.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
25544.33,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3178.69,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1582.69,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1643.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
75308.19,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
4342.06,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
32529.03,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
50857.21,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3376.0,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
52468.79,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2987.18,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22167.23,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
135713.87,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1006.51,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2300159.89,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
164135.66,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
4038.64,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
54896.67,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
52646.61,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
30661.98,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
23653.18,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
133797.63,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
13287.31,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2251.19,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2647.56,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1221.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2363.26,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
7321.33,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1359028.78,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
34030.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
5265.71,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
87813.17,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2195860.39,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3168.1,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
147364.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
53431.52,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
159880.64,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24769.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1719.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
32475.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
33890.7,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
159842.41,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
141342.75,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1706595.61,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1426.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
132636.06,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1022.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
153820.17,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2843.88,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
50388.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
10340.95,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
160707.2,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2630.21,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
153007.8,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
5779.64,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2541.12,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
19066.91,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22350.31,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
152713.17,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
27553.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
33592.07,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
30605.95,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2478.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
76089.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1174705.9,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
4892202.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
5639.15,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1368381.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2616932.02,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
30415.91,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
7085.37,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
31226.26,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1558132.54,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
29247.45,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
16478.73,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
14767.45,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
50390.14,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2210.11,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1765.67,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1221510.79,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
28756.53,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
133820.67,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
7344789.84,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
31780.84,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
794485.45,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
8997.11,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
19275.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1107352.37,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2653.35,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
49586.71,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22811.17,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
144121.22,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
30207.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
17875.23,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
8276.75,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
9530.16,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
846.58,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2578.11,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
160117.47,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
